Stock_symbol,Date,Headlines,Headline_count
NVDA,2016-01-21,"[""Nvidia Details New Partnership With Alibaba's Alicloud"", ""EARLIER: Jefferies' Mark Lipacis on NVIDIA's Partnership with Alibaba: 'Big Data Partnership Highlights Cloud Opportunity'; Reiterate Buy"", ""NVIDIA Announces Cloud Partnership with Alibaba's Alicloud""]",3
NVDA,2016-01-22,"[""NVIDIA's Deal With Alibaba Highlights Cloud Opportunity""]",1
NVDA,2016-02-05,"[""David Bartosiak's NVIDIA Corporation Trade""]",1
NVDA,2016-02-12,['Option Alert: NVDA Jun16 21.0 Puts: 10000 @ ASK $1.20: 10k traded vs 126 OI: Earnings 2/17 After Close $25.52 Ref'],1
NVDA,2016-02-17,"['After-Hours Movers Led By NVIDIA, NetApp And Marriott', 'NVIDIA Sees Q4 Sales $1.26B +/- 2, CapEx $35M-$45M', 'NVIDIA Reports Q4 Non-GAAP $0.52, GAAP EPS $0.35 Vs Est $0.32, Sales $1.4B Vs Est $1.31B', 'Option Alert: NVDA Feb16 24.0 Puts Sweep: 516 @ ASK $0.22: 1612 traded vs 1977 OI: Earnings today After Close $27.53 Ref', ""Can NVIDIA Continue Its String Of Strong Earnings? Here's What To Expect"", 'Option Alert: NVDA Feb16 28.5 Puts Sweep: 1046 @ ASK $1.70: 1054 traded vs 271 OI: Earnings today After Close $27.76 Ref', '10 Stocks To Watch For February 17, 2016', 'Earnings Scheduled For February 17, 2016']",8
NVDA,2016-02-18,"['NVIDIA Soars After Q4 Report', 'Top Performing Industries For February 18, 2016', ""Benzinga's Volume Movers"", ""10 Stocks Moving In Thursday's Pre-Market Session"", ""Brean Liked NVIDIA's Q4, But Remains On Sidelines"", ""Macquarie Maintains Outperform On NVIDIA, Sees Graphics Processing As 'killer app' For Majority Of VR/AR Workloads"", 'Brean Remains On NVIDIA Sidelines, Says Shares Trade Near Peak Earnings Multiple From Past 2 Years', '10 Stocks You Should Be Watching Today']",8
NVDA,2016-02-19,['Roth Capital Weighs in on Glu Mobile Inc. (GLUU) and NVIDIA Corporation (NVDA) Following a Game Release and Earnings'],1
NVDA,2016-02-24,"['AMD Share in GPU, PC Markets Could Hit Record Lows in Q1 -DigiTimes']",1
NVDA,2016-02-29,['These Insiders Were Making Moves Last Week'],1
NVDA,2016-03-08,"['> Option Alert: NVDA Apr16 26.0 Puts Sweep: 1170 @ ASK $0.17: 3868 traded vs 729 OI: $31.89 Ref', 'Option Alert: NVDA Mar16 26.0 Puts Sweep: 1178 @ ASK $0.04: 1178 traded vs 2363 OI: $31.75 Ref']",2
NVDA,2016-03-14,"['Option Alert: NVDA Apr16 32.0 Calls Sweep: 1274 @ ASK $1.46: 2373 traded vs 1404 OI: Earnings 5/5 $32.24 Ref', 'Option Alert: NVDA Apr16 33.0 Calls Sweep: 576 @ ASK $0.89: 3843 traded vs 502 OI: Earnings 5/5 $32.19 Ref']",2
NVDA,2016-03-18,"[""Benzinga's Top Initiations"", 'Argus Research Initiates Coverage on NVIDIA at Buy, Announces $39.00 PT']",2
NVDA,2016-03-21,"['15 Bullish Technical Charts MKM Analysts Are Watching', 'BoA Likes Avago, Intel And Others Semiconductor Giants After Meeting Asian Investors']",2
NVDA,2016-03-23,"['The Stocks That Moved The S&P, Dow And Nasdaq Today', ""UPDATE: Chowdhry Says 'For every 1 INTC Chip 7 NVDA Chips are deployed in Machine Learning Fabric'"", 'Global Equities Trip Chowdhry Says Nvidia Business Extremely Strong', 'NVIDIA Corp. Enters Acclerated Buyback With Barclays Of $500M']",4
NVDA,2016-03-24,"['AMD, Nvidia Working to Meet Demand for VR Devices -DigiTimes']",1
NVDA,2016-03-29,"['This Derivatives Strategist Is Long NVIDIA Ahead Of Key Data Releases', 'MK M Partners Long NVDA Going Into Analyst Day, Semiconductor Analyst Maintains Buy ANd $135 PT, Says Core Gaming Business Is Strong', ""Jim Strugger's NVIDIA Trade""]",3
NVDA,2016-04-04,"['Stocks Hitting 52-Week Highs', ""This Quant's Favorite Stock Picks Are Nvidia, Marvell, Amazon And Two Others"", 'Jefferies Maintains Buy on NVIDIA, Raises PT to $42.00']",3
NVDA,2016-04-06,"[""10 Stocks Moving In Wednesday's Pre-Market Session"", 'Stifel Nicolaus Downgrades NVIDIA to Neutral', ""Nvidia Suit Says was Forced to Shut Icera Unit Due Qualcomm's 'Unlawful Abuse of Dominance' -Bloomberg""]",3
NVDA,2016-04-08,['New Research Shows Apple Working Heavily On Machine Learning Before WWDC 2016'],1
NVDA,2016-04-13,"['Global Equities Trip Chowdhry Highlights Facebook & NVIDIA As Winners Of Facebook F8 Conference, Losers Are Old World Tech']",1
NVDA,2016-04-27,"[""3 Put Spread Strategies For The Next Week: McDonald's, Johnson & Johnson And Nvidia""]",1
NVDA,2016-05-02,"['NVIDIA, Samsung Agree to Settle All Outstanding IP Litigation, Terms Not Disclosed']",1
NVDA,2016-05-03,"[""These 3 Stocks Are Tied To Apple's Performance""]",1
NVDA,2016-05-12,"[""NVIDIA Q1'16 Earnings Conference Call: Full Transcript"", 'NVIDIA Sees Q2 Sales $1.35B +/- 2%', 'NVIDIA Reports Q1 EPS $0.46 vs. Est. $0.32, Rev. $1.3B vs. Est. $1.26B', 'Option Alert: NVDA May16 32.5 Puts Sweep: 523 @ ASK $0.54: 841 traded vs 205 OI: Earnings today After Close $35.56 Ref', 'Earnings Scheduled For May 12, 2016', '10 Stocks To Watch For May 12, 2016']",6
NVDA,2016-05-13,"[""Jefferies' Secular Trends Thesis In NVIDIA Just Starting, Remains A Top Pick"", 'Mid-Afternoon Market Update: Dow Tumbles 1%; Nordstrom Shares Down Following Earnings Miss', ""Tesla Demand Drove NVIDIA's Q1 Beat, Q2 Outlook"", 'NVIDIA Makes New All-Time High', '10 Biggest Mid-Day Market Gainers', 'Mid-Day Market Update: NVIDIA Gains On Earnings Beat; ConforMIS Shares Drop', 'Top Performing Industries For May 13, 2016', ""Benzinga's Volume Movers"", 'Mid-Morning Market Update: Markets Mixed; J C Penney Sales Miss Estimates', 'Stocks Hitting 52-Week Highs', ""NVIDIA Remains MKM's Top Pick"", 'The Market In 5 Minutes: Friday The 13th', 'NVIDIA Just Hit It Out Of The Park...Again', ""Brean Adjusts NVIDIA's Fair Value Range To $35-$40"", ""Benzinga's Top Upgrades"", ""10 Stocks Moving In Friday's Pre-Market Session"", ""Roth Upgrades NVIDIA To Buy, Encouraged By 'Deep Learning' Growth"", 'Topeka Capital Upgrades NVIDIA to Buy', 'Roth Capital Upgrades NVIDIA to Buy, Raises PT to $40.00', '7 Must Watch Stocks for Today']",20
NVDA,2016-05-16,"['Option Alert: NVDA Fri 6/3 40.0 Calls (Wkly) Sweep: 500 @ ASK $2.90: 502 traded vs 538 OI: $42.60 Ref', 'Option Alert: NVDA Jun16 33.0 Puts Sweep: 2295 @ ASK $0.11: 2397 traded vs 3462 OI: $41.65 Ref', 'Stocks Hitting 52-Week Highs']",3
NVDA,2016-05-19,"[""Invest Diva's Kiana Danial Likes Advanced Micro, Sees ~$9/Share On Lucrative VR Market Potential"", 'Option Alert: NVDA Jun16 42.0 Calls Sweep: 682 @ ASK $2.36: 704 traded vs 12k OI: $43.50 Ref']",2
NVDA,2016-05-20,['Stocks Hitting 52-Week Highs'],1
NVDA,2016-05-26,['Option Alert: NVDA Jun16 45.5 Puts Sweep: 1174 @ ASK $1.24: 4447 traded vs 237 OI: $45.62 Ref'],1
NVDA,2016-06-02,"['Stocks Hitting 52-Week Highs', ""Benzinga's Top Initiations"", 'The Market In 5 Minutes: Draghi, iPhones And Warriors', 'Nvidia Is A Buy With These Expanding Markets', 'Goldman Sachs Initiates Coverage on NVIDIA at Buy, Announces $54.00 PT']",5
NVDA,2016-06-03,"['You Can Hold NVIDIA Stock Now, Vetr Crowd Says']",1
NVDA,2016-06-13,"[""Benzinga's Top Upgrades"", 'Nomura Upgrades NVIDIA to Buy', 'Argus Removes 3 Names To Focus List: Kroger, NVidia, United Parcel Services, Valero']",3
NVDA,2016-06-14,['Nomura Comes Out Of Meeting With Nvidia CEO Convinced Stock Is Now A Buy'],1
NVDA,2016-06-15,"[""Trip Chowdhry Shares Insights Into Apple's Machine Learning & Deep Learning Initiatives""]",1
NVDA,2016-06-16,['Should NVIDIA Be Trading At A Premium To Its Peers?'],1
NVDA,2016-06-17,"['Option Alert: NVDA Fri 6/24 47.0 Puts (Wkly) Sweep: 689 @ ASK $1.12: 3758 traded vs 136 OI: Earnings 8/4 $46.69 Ref', 'Option Alert: NVDA Fri 6/24 47.0 Puts (Wkly) Sweep: 749 @ ASK $0.95: 2346 traded vs 136 OI: Earnings 8/4 $46.92 Ref']",2
NVDA,2016-06-20,['Watch These 5 Huge Put Purchases In Monday Trade'],1
NVDA,2016-06-21,"['NVIDIA Says CAO David Shannon To Retire At End Of 2016', 'Option Alert: NVDA Jul16 39.0 Puts Sweep: 1176 @ ASK $0.11: 2405 traded vs 705 OI: Earnings 8/4 $47.30 Ref', 'Machine Learning Conference Update: Amazon And NVIDIA Winning, IBM And Alphabet Losing']",3
NVDA,2016-06-27,['3 Companies Most Likely To Win When Virtual Reality Takes Over'],1
NVDA,2016-06-28,['Taiwan Semiconductor Could Blow Street Estimates Away'],1
NVDA,2016-07-06,['Gaming Stocks Are A Playground For Traders'],1
NVDA,2016-07-08,['Option Alert: NVDA Jul16 50.0 Calls Sweep: 718 @ ASK $1.05: 1547 traded vs 2031 OI: Earnings 8/4 $50.41 Ref'],1
NVDA,2016-07-11,['The Best Performing Stocks Since May 2015'],1
NVDA,2016-07-15,"[""Benzinga's Top Initiations"", ""Benzinga's Top Downgrades"", ""12 Stocks Moving In Friday's Pre-Market Session"", 'Wells Fargo Downgrades NVIDIA to Underperform', 'Mizuho Securities Initiates Coverage on NVIDIA at Buy, Announces $60.00 PT', 'Nvidia Downgraded to Underperform from Market Perform at Wells Fargo']",6
NVDA,2016-07-18,"['UPDATE: Goldman Sees Augmented Reality Market Value Of $59B in 2025, Sees Virtual Reality Market Value Of $36B', 'Goldman Raises 2025 Estimate For Expected Market Value Of Virtual Reality/Augmented Reality From $80B To $95B']",2
NVDA,2016-07-19,"['Disney, Time Warner Likely To Capitalize On Augmented Reality; Pokémon GO Prompts Other Game Proposals', 'Goldman Cautious on TXN & ADI, Favors Names W/ Structural & Content Growth Opportunity Such As NVDA, NXPI, AVGO, SWKS']",2
NVDA,2016-07-27,"['Xiaomi Takes On Another Tech Behemoth With 2 New Launches', 'Cramer Prefers CyberArk Over FireEye, Says NVIDIA Will Benefit From Pokemon Go']",2
NVDA,2016-08-04,['Option Alert: NVDA Oct16 55.0 Calls Sweep: 5001 @ Above Ask! $5.20: 5182 traded vs 885 OI: Earnings 8/11 After Close $56.97 Ref'],1
NVDA,2016-08-05,"['Option Alert: NVDA Aug16 44.0 Puts Sweep: 3000 @ ASK $0.13: 5002 traded vs 3287 OI: Earnings 8/11 After Close $57.90 Ref', 'Watch These 7 Huge Call Purchases In Friday Trade']",2
NVDA,2016-08-07,"['Walt Disney, Alibaba On Deck For Earnings Announcements']",1
NVDA,2016-08-08,"['8 Biggest Price Target Changes For Monday', 'Jefferies Analysts Are Buyers Of NVIDIA Amid Sales Momentum, Probability Of Upside', 'Watch These 5 Huge Put Purchases In Monday Trade']",3
NVDA,2016-08-09,['Option Alert: NVDA Aug16 58.0 Puts Sweep: 2500 @ ASK $2.10: 2568 traded vs 212 OI: Earnings 8/11 After Close $59.06 Ref'],1
NVDA,2016-08-10,"['4 Interesting Semiconductor Picks', ""Apple's $300 Billion Opportunity"", 'Watch These 7 Huge Put Purchases In Wednesday Trade']",3
NVDA,2016-08-11,"['After-Hours Losers Aug. 11, 2016: ORIG Down %, XCOM 20%, RT 6.4%, PTX 4%, DDS 3.5%, NVDA 3%', ""Thursday's After-Hours Movers: 2 Stocks Spiking, 2 Stocks Tanking"", 'Nvidia Beats Earnings And Revenue Estimates, Uplifting Forecasts', 'NVIDIA Sees Q3 Sales $1.68B +/- 2% vs $1.45B Est.', 'NVIDIA Reports Q2 Adj. EPS $0.53 vs $0.37 Est., Sales $1.43B vs $1.35B Est.', 'Option Alert: NVDA Jan17 40.0 Calls Sweep: 2000 @ ASK $20.98: 2036 traded vs 2081 OI: Earnings today After Close $59.83 Ref', 'Forgot The FANG Trade, This Stock Outperformed The Group', 'Can You Guess This Chart?', '10 Must Watch Stocks for Today', 'Earnings Scheduled For August 11, 2016']",10
NVDA,2016-08-12,"['18 Biggest Mid-Day Gainers For Friday', 'Jefferies Expects More Upside Surprises From NVIDIA Over The Next Year', ""Apple, Nvidia, Tesla: Trip Chowdhry's 3 Best Stock Ideas"", 'Stocks Hitting 52-Week Highs', '10 Biggest Price Target Changes For Friday', ""Benzinga's Top Upgrades"", ""Data Center Is The 'Most Exciting Aspect' Of NVIDIA's Story"", ""18 Stocks Moving In Friday's Pre-Market Session"", 'NVidia Guides For A Significant Estimate Beat In Q3', 'A Peek Into The Markets: U.S. Stock Futures Edge Higher Ahead Of J C Penney Earnings', 'RBC Capital Upgrades NVIDIA to Outperform', 'RBC Capital Upgrades NVIDIA to Outperform', '10 Stocks You Should Be Watching Today']",13
NVDA,2016-08-15,['More Room To Run For NVIDIA Shares'],1
NVDA,2016-08-18,['Tigress Financial Reiterates Buy Rating on NVIDIA'],1
NVDA,2016-08-19,"['Intel To Develop Autonomous Vehicle Solution To Compete Against Nvidia, Mobileye; CLSA Remains Unimpressed']",1
NVDA,2016-08-24,['6 Degrees Of Self-Driving Separation'],1
NVDA,2016-08-25,['Advanced Micro Devices Gets A Price Target Bump At Canaccord'],1
NVDA,2016-09-01,"['Nvidia, Baidu to Collaborate on Artificial Intelligence, Self-Driving Car -Wall Street Journal']",1
NVDA,2016-09-06,"['NVIDIA Corp. Files Mixed Shelf Offering, Terms Not Disclosed']",1
NVDA,2016-09-09,['Michigan Votes Unanimously To Remove Drivers From Autonomous Test Vehicles'],1
NVDA,2016-09-13,"[""Cramer's 11 Stocks To Buy During Fed-Fear Selloffs""]",1
NVDA,2016-09-15,"['NVIDIA Will Win Machine Learning, Trip Chowdhry Argues']",1
NVDA,2016-09-16,"['Delphi Automotive: The Less Heralded Autonomous Driving Play', 'Chip Stocks Mostly Soar As Intel Raises Q3 Guidance', ""Mobileye Is A $10 Stock That's 'Hyper-Inflated', Could Collapse In 6 Months: Chowdhry"", 'Intel Shares Up 4% Following Raised Q3 Outlook; AMD Shares Up 3.8%, Micron Up 3.4%, NVIDIA Up 0.9%, Texas Instruments Up 0.8%']",4
NVDA,2016-09-20,"[""Benzinga's Top Initiations"", 'Susquehanna Initiates Coverage on NVIDIA at Neutral, Announces $66.00 PT', 'SunTrust Robinson Humphrey Initiates Coverage on NVIDIA at Neutral, Announces $59.00 PT']",3
NVDA,2016-09-22,['Jim Cramer Shares His Thoughts On Vonage And Intersil'],1
NVDA,2016-09-28,['NVIDIA to Work with TomTom On a Self Driving Car System'],1
NVDA,2016-09-29,['Technical Alert: Nvidia Corp Makes A New All Time High For Third Day In A Rpw'],1
NVDA,2016-10-04,"['25 Stocks Which Rallied Four Days, Then Sold Off Yesterday', 'Option Alert: NVDA Nov16 70.0 Puts Sweep: 1000 @ ASK $5.10: 2024 traded vs 927 OI: Earnings 11/3 $68.69 Ref']",2
NVDA,2016-10-05,['Watch These 5 Huge Put Purchases In Wednesday Trade'],1
NVDA,2016-10-06,"['Expect Pressure On Semi Stocks Amid Terminated KLA-Tencor/Lam Deal', 'Anadarko, NVIDIA, Royal Dutch Shell: Fast Money Picks For October 6', 'Carter Worth Thinks That NVIDIA Is Too Expensive']",3
NVDA,2016-10-07,['6 Stocks Which Plummeted Three Days On Increasing Volume'],1
NVDA,2016-10-10,"[""Electrek Reports Tesla is about to increase its lead in semi-autonomous driving w/ 'Tesla Vision': computer vision based on NVIDIA's parallel computing""]",1
NVDA,2016-10-13,['What Autopilot 2.0 Means For Mobileye'],1
NVDA,2016-10-17,"[""Advanced Micro Devices' Improved Near-Term Sales Trends Earn It An Oppenheimer Upgrade""]",1
NVDA,2016-10-20,"['Hearing Jefferies Positive On NVIDIA On Heels Of Nintendo Switch, Raises PT From $73 To $80', 'Tesla And The Era Of Intelligent Transportation']",2
NVDA,2016-10-24,"['Technical Alert: Nvidia Corp Attempts To Make New All-Time-High', 'Rambus Reports Licensing of DPA Countermeasures to NVIDIA']",2
NVDA,2016-10-25,"['B. Riley Maintains Buy on NVIDIA Corporation - Common Stock, Raises to $85.00', ""WSJ.D Live Conference Continues Today; Presenters Include AT&T & Time Warner, Nvidia, Facebook, Paypal, Yelp, And Trian Fund Management's Nelson Peltz""]",2
NVDA,2016-10-27,"[""Apple's New MacBook Specs Take On Top Competitors"", 'Traders Passing Around Comment on NXP Semi Call: When Asked Why Do A Deal Now?, Exec Responded A Need for Automotive Driver Assist Processing, Machine Learning Capabilities; Seen as Positives for NVIDIA, Mobileye']",2
NVDA,2016-11-02,"[""Benzinga's Top Initiations"", 'Jim Cramer Gives His Opinion On Acushnet, Nvidia And Realty Income', 'Citigroup Initiates Coverage On NVIDIA Corporation - Common Stock at Buy, Announces $90.00']",3
NVDA,2016-11-04,"['NVIDIA Shares Spike Over $67.50 Level, Now Over $68 as Traders Passing Around Unconfirmed Takeover Chatter', 'Jim Cramer Shares His Thoughts On Acacia Communications And Advanced Micro Devices']",2
NVDA,2016-11-07,"['Big Tech Is Leading The Stock Market Higher Today', ""NVIDIA's Transformation Is Complete; Canaccord Lifts Price Target To $80"", 'M Science Out Negative On Nvidia', ""David Bartosiak's NVIDIA Trade""]",4
NVDA,2016-11-10,"['NVIDIA Spikes On Record Quarterly Results, Strong Guidance And Dividend Raise', 'NVIDIA Raises Qtr. Dividend From $0.115 To $0.14/Share, Authorizes Additional $2B Buyback', 'NVIDIA Sees Q4 Sales $2.1B +/- 2%', 'NVIDIA Reports Q3 EPS $0.94 vs. Est. $0.57, Rev. $2B vs. Est. $1.69B', 'Big Tech Is Getting Crushed Today', '12 Stocks You Should Be Watching Today', 'Earnings Scheduled For November 10, 2016']",7
NVDA,2016-11-11,"[""NVIDIA's Blowout Quarter Helps It Remain A Top Pick At Jefferies"", ""Did NVIDIA's Ultra-Conservative Guidance Set It Up For Huge Beat?"", 'Mid-Afternoon Market Update: Gold Futures Down 3.5%; PTC Therapeutics Shares Spike Higher', '12 Biggest Mid-Day Gainers For Friday', ""Trip Chowdhry's Top 4 Stock Picks"", 'Mid-Day Market Update: Crude Oil Down Over 3%; NVIDIA Shares Jump On Earnings Beat', ""After NVIDIA's Solid Q3, Analyst Sees 18% Upside"", ""NVIDIA Meets And Exceeds The Street's Great Expectations In Q3"", 'Top Performing Industries For November 11, 2016', ""Benzinga's Volume Movers"", 'The Technical Take: NVIDIA Makes New All-Time High After Q3 Beat', 'Barclays Issues A Rare Post-Earnings Upgrade On NVIDIA', 'Mid-Morning Market Update: Markets Mostly Lower; J C Penney Q3 Sales Miss Estimates', '7 Biggest Price Target Changes For Friday', 'NVIDIA Delivers Second Consecutive Spectacular Quarter', ""Benzinga's Top Upgrades"", ""The Market In 5 Minutes: You Don't Really Care For Music, Do You?"", ""18 Stocks Moving In Friday's Pre-Market Session"", ""NVIDIA's Blowout Quarter: 'Machine Learning Is Like A Quicksand'"", 'A Peek Into The Markets: U.S. Stock Futures Down Ahead Of Consumer Sentiment Report', '7 Stocks To Watch For November 11, 2016', 'Nvidia +12.5% Premarket @$76.30 on Solid Earnings Beat, Share Buyback, Dividend Raise', 'Barclays Upgrades NVIDIA Corporation - Common Stock to Equal-Weight, Raises to $72.00']",23
NVDA,2016-11-13,"[""Nvidia's Big Win: Post-Earnings Sell-Side Sentiment""]",1
NVDA,2016-11-14,"['Vetr Crowd Downgrades NVIDIA After All-Time High', 'Worst Performing Industries For November 14, 2016', 'Needham Upgrades NVIDIA Corporation - Common Stock to Buy', 'The Market In 5 Minutes: A Couple Of Pharma Stocks Move 70% In Opposite Directions', 'Can You Guess This Chart?', ""IBM, NVIDIA Collaborate on World's Fastest Deep Learning Enterprise Solution""]",6
NVDA,2016-11-16,"['Mid-Afternoon Market Update: StemCells Climbs On Asset Purchase Agreement; Endologix Shares Drop', 'Technical Alert: No Stopping Nvidia Corp', 'Mid-Day Market Update: Dow Falls 75 Points; Shipping Stocks Spike Higher', 'IC Insights Says Nvidia is Fastest Growing Semiconductor Co for 2016 -DigiTimes']",4
NVDA,2016-11-17,"['Intel Corporation, Mobileye May Be Star-Crossed Lovers, But Chowdhry Calls Veronian Tragedy']",1
NVDA,2016-11-18,"['Mobileye Stock Weakness Unwarranted, Wells Fargo Says Buy The Stock', ""NVIDIA's Stock Is On Quite The Run"", '10 Stocks With Highest Close In Three Weeks']",3
NVDA,2016-11-22,"['Vetr Crowd Thinks AMD Is Running Hot', '7 Biggest Price Target Changes For Tuesday', 'MKM Partners Raising PT From $87 To $106 On NVIDIA, Says Thematic Attention Is Heating Up As Large Suppliers Crowding Into AI As An Investment Theme With Non-GPU Solutions']",3
NVDA,2016-11-28,"['Technical Alert: Nvidia Corp Range Bound', ""Scott Bauer's NVIDIA Options Trade""]",2
NVDA,2016-11-30,"['Intel, Nvidia to Announce New Platforms for CES 2017 -DigiTimes']",1
NVDA,2016-12-01,"[""NVIDIA's Crazy Run Begins To Slow Down"", 'Technical Alert: Nvidia Corp Finally Has A Bad Day']",2
NVDA,2016-12-05,"['Chipmakers Trading High During Indian Conference', ""Chip Makers Trading Higher During India's GTCx Conference, NVIDIA up 2.04%""]",2
NVDA,2016-12-06,['Option Alert: NVDA Fri 12/9 95.5 Calls (Wkly) Sweep: 2220 @ ASK $0.30: 3758 traded vs 292 OI: Earnings 2/15 After Close (est) $92.15 Ref'],1
NVDA,2016-12-07,"[""Facebook, Google Make Glassdoor's List Of Top 50 Places To Work"", 'Watch These 7 Huge Call Purchases In Wednesday Trade']",2
NVDA,2016-12-08,['Technical Alert: Nvidia Corp Makes New All-Time-High And Retreats'],1
